shop;product;status;price;currency;category;position;absolutePosition;date;image;description
Delimart - Guachipelin 🛒;Tanqueray Dry Whisky Botella 375 ml;Unavailable;6995;CRC;Licores;35;218;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Baileys Crema Licor 375 ml;Unavailable;8150;CRC;Licores;36;219;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/7c32242e-a51b-4979-8f69-fc833883b892.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Baileys Crema Licor 750 ml;Unavailable;14150;CRC;Licores;37;220;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/05c9d0a5-7514-4057-88a5-4145d1fb61b5.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Mia Coctail Mojito Bt 750 ml;Unavailable;6990;CRC;Licores;38;221;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Delimart Hielo Bolsa 2.5 Kg;Unavailable;1350;CRC;Licores;39;222;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Casillero Del Diablo Vino Cabernet Botella 750 ml;Unavailable;9550;CRC;Vinos;1;223;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Casillero Del Diablo Vino Merlot Botella 750 ml;Unavailable;9550;CRC;Vinos;2;224;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/486714f7-9297-46b1-a16d-85dec9f8729d.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;FronTéra Resv. Cabe.Tin.1.5 lt;Unavailable;9400;CRC;Vinos;3;225;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;FronTéra Vino Merlot 750 ml;Unavailable;5990;CRC;Vinos;4;226;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/6bf64eb4-c3d3-4c84-8984-14f587a44705.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;FronTéra Vino Reserva Cabernet 750 ml;Unavailable;5990;CRC;Vinos;5;227;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/3a00f7f5-d7f1-45a8-abfe-de24dc6d5469.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Trivento Tribu Vino Pinot Noir 750 ml;Unavailable;6990;CRC;Vinos;6;228;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/3a2b1dd9-6a1a-4beb-a8be-b3a7804f79eb.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Trivento Vino Cabernet Reserva 750 ml;Unavailable;9990;CRC;Vinos;7;229;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Trivento Vino Cabernet Suavi 750 ml;Unavailable;6990;CRC;Vinos;8;230;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/b0852724-fbe6-4fb4-bd86-30531f465fda.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Trivento Vino Malbec 750 ml;Unavailable;6990;CRC;Vinos;9;231;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Trivento Vino Malbec Reserva 750 ml;Unavailable;9990;CRC;Vinos;10;232;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Trivento Vino Merlot/Malbec 750 ml;Unavailable;5400;CRC;Vinos;11;233;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Navarro Col Privada Malbec 750 ml;Unavailable;14200;CRC;Vinos;12;234;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Navarro Col Privada Blend 750 ml;Unavailable;14200;CRC;Vinos;13;235;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;1000 Stories Bba Zinfandel 750 ml;Unavailable;15600;CRC;Vinos;14;236;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Fantini Vino Sangiovese 750 ml;Unavailable;5600;CRC;Vinos;15;237;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Luigi Bosca Cabernet Sauvignon 750ml;Unavailable;16990;CRC;Vinos;16;238;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Luigi Bosca Malbec 750 ml;Unavailable;16990;CRC;Vinos;17;239;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Motto Gung Ho Red Cab Sauvignon 750 ml;Unavailable;12200;CRC;Vinos;18;240;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Beringer Bros Red Blend 750 ml;Unavailable;12990;CRC;Vinos;19;241;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Diablo Dark Red 750 ml;Unavailable;12990;CRC;Vinos;20;242;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Clos D Pirque Tinto Carmenere1 lt;Unavailable;4050;CRC;Vinos;21;243;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/38085d9a-4168-49bd-ba41-1e909a977abd.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Clos D Pirque Vino Merlot 1 lt;Unavailable;4050;CRC;Vinos;22;244;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/237f540f-3534-48a6-bd86-fa3bb50eaad1.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Clos D Pirque Vino Tinto 1 lt;Unavailable;4050;CRC;Vinos;23;245;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Casillero Del Diablo Suavignon Blanc Botella 750 ml;Unavailable;9550;CRC;Vinos;24;246;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/c98b71a0-ac54-470c-8f03-056b89c2a0cd.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Casillero Del Diablo Vino Chardonnay Botella 750 ml;Unavailable;9550;CRC;Vinos;25;247;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/ecbe4b84-2646-4dc2-b717-190e3a9671cc.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;FronTéra R.Sauvignon Bl1.5 lt;Unavailable;9400;CRC;Vinos;26;248;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Trivento Tribu Vino Chardonnay 750 ml;Unavailable;6990;CRC;Vinos;27;249;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/0cff150c-54cb-4477-847b-85ad284f716e.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Fantini Vino Pinot grigio 750ml;Unavailable;5600;CRC;Vinos;28;250;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Motto Essence Sauvignon Blanc 750 ml;Unavailable;12200;CRC;Vinos;29;251;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;B & G Vino Suavignon Blanc 750 ml;Unavailable;10600;CRC;Vinos;30;252;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Clos D Pirque Vino Blanco 1 lt;Unavailable;4050;CRC;Vinos;31;253;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/a94bea33-8700-4a7e-8c9f-a3a44f64b63c.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Mia Sangria Freixenet Clasica 750 ml;Unavailable;6990;CRC;Vinos;32;254;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Mia Sangria White Frizante 750 ml;Unavailable;6990;CRC;Vinos;33;255;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Don Simon Sangria Blanca Botella 1,5 ml;Unavailable;3825;CRC;Vinos;34;256;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Don Simon Sangria Tinta Botella 1,5 ml;Unavailable;3825;CRC;Vinos;35;257;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Don Simon Sangria Tinta Lata 330 ml;Unavailable;1100;CRC;Vinos;36;258;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;RiuniTé Vino Sangría Botella 750 ml;Unavailable;6400;CRC;Vinos;37;259;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/319c4d62-3b8d-4b5f-92d7-110b1e8febec.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;RiuniTé Vino D Oro Botella 750 ml;Unavailable;6400;CRC;Vinos;38;260;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/e9aec191-ab4d-4db2-a56d-9c68a0d6ed03.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;RiuniTé Vino Rosado Botella 750 ml;Unavailable;6400;CRC;Vinos;39;261;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/cabef73e-fafe-4615-a904-f99ab8db4d7f.jpeg;Disponible para la venta a partir de las 8:am y hasta las 11:59pm. Favor colocar su orden a partir de esta hora para evitar la cancelación del pedido
Delimart - Guachipelin 🛒;Delimart Hielo Bolsa 2.5 Kg;Available;1350;CRC;Hielo;1;262;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);undefined;undefined
Delimart - Guachipelin 🛒;Coca-Cola Botella Desechable 2 lt;Available;2075;CRC;Gaseosas, Tés y Jugos;1;263;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/737a7fa2-f2bd-41ff-a1b5-44b4757a76d4.png;undefined
Delimart - Guachipelin 🛒;Coca-Cola Botella Desechable 600 ml;Available;895;CRC;Gaseosas, Tés y Jugos;2;264;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/a2d6703b-ed5b-4012-864d-d82b569f18e5.png;undefined
Delimart - Guachipelin 🛒;Coca-Cola Lata 354 ml;Available;850;CRC;Gaseosas, Tés y Jugos;3;265;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/dec3865c-cd20-4918-a524-118dcb7e64e7.png;undefined
Delimart - Guachipelin 🛒;Coca-Cola Zero Botella Desechable 2.5 lt;Available;1595;CRC;Gaseosas, Tés y Jugos;4;266;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/a00df041-a838-4e12-bf3c-3c03977e0707.png;undefined
Delimart - Guachipelin 🛒;Coca-Cola Zero Botella Desechable 600 ml;Available;750;CRC;Gaseosas, Tés y Jugos;5;267;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/fa55b9ad-d751-4858-80f6-cbf361fd5302.png;undefined
Delimart - Guachipelin 🛒;Coca-Cola Zero Lata 354 ml;Available;850;CRC;Gaseosas, Tés y Jugos;6;268;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/07b6e6a6-dbca-41ba-b281-6a68ecf4d226.png;undefined
Delimart - Guachipelin 🛒;Coca-Cola Light Botella Desechable 2 lt;Available;2075;CRC;Gaseosas, Tés y Jugos;7;269;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/cf602c0e-9f08-40a7-8468-386ead3704c8.png;undefined
Delimart - Guachipelin 🛒;Coca-Cola Light Botella Desechable 600 ml;Available;895;CRC;Gaseosas, Tés y Jugos;8;270;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/1249dee0-d8c4-404b-8d9e-544dcc41a659.png;undefined
Delimart - Guachipelin 🛒;Coca-Cola Light Lata 354 ml;Available;850;CRC;Gaseosas, Tés y Jugos;9;271;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/654f9656-95d4-479f-a9e5-be32f6054bb6.png;undefined
Delimart - Guachipelin 🛒;Pepsi Black Botella 2.5 lt;Available;1250;CRC;Gaseosas, Tés y Jugos;10;272;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/6aa2a05f-a960-4ba0-a65e-c23a50f5a4c1.jpeg;undefined
Delimart - Guachipelin 🛒;Pepsi Regular Botella 2 lt;Available;1350;CRC;Gaseosas, Tés y Jugos;11;273;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/d0f06551-2538-488b-8878-dde5bcf0dcb8.jpeg;undefined
Delimart - Guachipelin 🛒;Pepsi Regular Botella 600 ml;Available;895;CRC;Gaseosas, Tés y Jugos;12;274;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/8429781b-191b-4fc5-b156-56090600d85d.jpeg;undefined
Delimart - Guachipelin 🛒;Pepsi Regular Lata 355 ml;Available;650;CRC;Gaseosas, Tés y Jugos;13;275;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/fea279dd-df31-4f5a-a7cb-5c28b0d26509.jpeg;undefined
Delimart - Guachipelin 🛒;Fanta Kolita Botella 600 ml;Available;900;CRC;Gaseosas, Tés y Jugos;14;276;Tue Sep 01 2020 15:40:14 GMT-0700 (Mountain Standard Time);https://d1ralsognjng37.cloudfront.net/ef3a9163-2d9b-4f1a-9953-3eb4b9edd829.png;undefined
